Frame #,Index Pink X,Index Pink Y,Thumb Pink X,Thumb Pink Y,Hand Green X,Hand Green Y,Timestamp (microseconds),angles,Seconds,Index Pink X meters,Index Pink Y meters,Thumb Pink X meters,Hand Green X meters,Thumb Pink Y meters,Hand Green Y meters
1.0,404.5428467,908.2301636,414.0,955.3102417,750.887085,1012.473145,1660606508158330.0,7.120579712560335,0.0,0.7581935188245459,-1.7022034359518363,0.7759180995385081,1.4073113042541308,-1.790440838670379,-1.8975754553192663
2.0,402.6029358,904.3823242,412.8618774,957.8747559,750.1021729,1012.95343,1660606508174996.5,8.074907380678141,0.0166665,0.754557741097971,-1.6949918218586544,0.7737850320872187,1.405840223324332,-1.795247246845025,-1.898475604653655
3.0,402.2052612,902.9014893,412.0693665,959.1251831,749.8551636,1013.47821,1660606508191663.2,8.503170604030538,0.03333325,0.753812420035491,-1.692216443594552,0.7722997094993164,1.405377278912196,-1.7975907953876222,-1.899459146441761
4.0,402.2052612,902.9014893,412.0693665,959.1251831,749.2633667,1014.044189,1660606508208330.0,8.506690680348688,0.05,0.753812420035491,-1.692216443594552,0.7722997094993164,1.4042681341634984,-1.7975907953876222,-1.9005199033259603
5.0,401.2809448,901.0844116,410.7161865,961.5568848,748.9078369,1014.16864,1660606508224996.5,9.177382236065839,0.0666665,0.752080067802495,-1.6888108796435912,0.7697635818328102,1.403601800813872,-1.802148286599479,-1.9007531491795973
6.0,401.0348206,899.2454224,410.5412598,962.3428345,748.9078369,1014.16864,1660606508241663.2,9.57345707911604,0.08333325,0.7516187822432815,-1.6853642491964034,0.769435734507635,1.403601800813872,-1.803621312197442,-1.9007531491795973
7.0,401.0348206,899.2454224,410.5412598,962.3428345,748.9078369,1014.16864,1660606508258329.8,9.57345707911604,0.09999975,0.7516187822432815,-1.6853642491964034,0.769435734507635,1.403601800813872,-1.803621312197442,-1.9007531491795973
8.0,400.7874146,894.0765381,409.9779968,962.8648071,748.9078369,1014.16864,1660606508274996.5,10.42552347148685,0.1166665,0.7511550943366766,-1.6756767349867645,0.7683800679460401,1.403601800813872,-1.804599592361218,-1.9007531491795973
9.0,400.7874146,892.0765381,409.631134,963.064209,748.9078369,1014.16864,1660606508291663.5,10.76075823815097,0.1333335,0.7511550943366766,-1.6719283383706365,0.7677299782731496,1.403601800813872,-1.8049733110648227,-1.9007531491795973
10.0,401.4268188,891.3902588,409.944458,963.4268188,749.2886353,1014.094971,1660606508308330.0,10.937566167865233,0.15,0.7523534646064856,-1.670642114867717,0.7683172095838255,1.4043154925308654,-1.80565291373847,-1.9006150788644407
11.0,401.7517395,891.0683594,410.0762024,963.9156494,749.2633667,1014.044189,1660606508324996.8,11.080721113225927,0.16666675,0.7529624304326806,-1.6700388115568705,0.7685641247154024,1.4042681341634984,-1.80656907922192,-1.9005199033259603
