Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m),vel x (m/s).1,vel y (m/s).1,vel z (m/s).1,disp x (m).1,disp y (m).1,disp z (m).1,stamp velocity (m/s)
1658967646638244,0.0515754940108337,-0.3986266880292972,0.9275654230563825,0.0,0.0,0.0,-0.0035966273106361,0.002561383283543,-0.6542089940974795,0.0,0.0,0.0,-0.0035966064496544,0.0025613771167525,-0.6542089969898698,
1658967646654247,0.0504768444342715,-0.4014343480582894,0.9306172274357216,-0.0001867130620465,2.850933100750735e-05,-0.0001081488297922,-0.0037302861581517,0.0026279919009836,-0.6540335210965452,-0.0001866967925772,2.852755666613803e-05,-0.0001081327009151,-0.0037302662666251,0.0026279805027153,-0.6540335280881434,0.01440108631609581
1658967646670250,0.0499885557335773,-0.4002136263065537,0.9281757839322502,-0.0004753916993474,0.0001330455532272,-0.000377694871768,-0.003863733773093,0.0026844080311341,-0.6538597923981038,-0.0004753593217162,0.0001330821028853,-0.0003776627372995,-0.003863714850814,0.0026843915615264,-0.6538598033439251,0.014138365680950844
1658967646686252,0.0482795452811473,-0.3996032654306858,0.9261005569542996,-0.0008502296767278,0.0003141107391781,-0.0007857694244384,-0.0039947271997903,0.0027463680414927,-0.6536893033368743,-0.0008501813538662,0.00031416571002,-0.0007857214091961,-0.0039947092460569,0.0027463466587436,-0.653689318094189,0.013984483689586102
1658967646702255,0.0482795452811473,-0.3992370489051651,0.9319600213626308,-0.0012873972292193,0.0005601463018968,-0.0013014092940378,-0.0041213155315832,0.0028197951536246,-0.6535232325886953,-0.0012873331256739,0.0005602197899393,-0.0013013455243651,-0.004121298545207,0.0028197690140009,-0.6535232510170116,0.013834349226719077
1658967646718258,0.0474250400549323,-0.3992370489051651,0.9312275883115896,-0.0017599494920284,0.0008514705487396,-0.0018898464689755,-0.0042420271368324,0.0028917322441393,-0.6533623501048486,-0.001759869773952,0.0008515626488223,-0.0018897670727349,-0.004242011116147,0.0028917015019843,-0.6533623720658978,0.013350651061232094
1658967646734260,0.0453498130769816,-0.3997253376058594,0.929640650034333,-0.002243171081616,0.0011600342313714,-0.0025169629261579,-0.0043559963746094,0.0029575220776396,-0.6532070128978106,-0.0022430759167588,0.0011601450371461,-0.0025168680327248,-0.0043559813174786,0.0029574868853804,-0.6532070382555317,0.012724075549951912
1658967646750263,0.0466926070038908,-0.4005798428320744,0.930495155260548,-0.0027192173950019,0.0014533487655055,-0.0031492527704469,-0.0044630471899964,0.0030177955170895,-0.653057237926209,-0.0027191069527024,0.0014534783694259,-0.0031491425107032,-0.0044630330938228,0.0030177560252441,-0.653057266546734,0.012107156118711363
1658967646766265,0.0473029678797587,-0.4010681315327687,0.929396505683986,-0.0031798931448585,0.0017049291722031,-0.003753370558187,-0.0045636791785698,0.0030721464242345,-0.6529128335834211,-0.0031797675960339,0.001705077665515,-0.0037532450645139,-0.0045636660403028,0.0030721027814182,-0.6529128653350611,0.011513143380452832
1658967646782268,0.0487678339818415,-0.3987487602044708,0.9278095674067296,-0.0036267396415322,0.0019012942923645,-0.0043009390822219,-0.0046589154511798,0.0031260943554278,-0.6527735556061994,-0.003626599158669,0.0019014617650955,-0.0043007984884932,-0.0046589032673244,0.0031260467083593,-0.6527735903594298,0.011071268036504382
1658967646798271,0.0481574731059737,-0.3991149767299915,0.9254901960784316,-0.0040683358804476,0.0020430441188405,-0.0047745393609409,-0.0047500514024694,0.0031757862384142,-0.652639239310664,-0.0040681806375923,0.0020432306597904,-0.0047743838025159,-0.0047500401690942,0.0031757347319214,-0.6526392769381115,0.01060953140505968
1658967646814273,0.0496223392080565,-0.3996032654306858,0.928786144808118,-0.0045156680217447,0.002145094498345,-0.0051699530437391,-0.0048383614896834,0.0032212163499732,-0.65250987674512,-0.004515498194494,0.0021453001950756,-0.0051697826574558,-0.0048383512024296,0.0032211611269984,-0.6525099171215488,0.01019291265417294
1658967646830276,0.0487678339818415,-0.4005798428320744,0.9329365987640196,-0.0049772366788375,0.0022341639565278,-0.0054962549810635,-0.0049248124542333,0.0032624755088331,-0.6523856155983613,-0.0049770524443284,0.0022343888953531,-0.0054960699052308,-0.004924803108323,0.0032624167104383,-0.6523856586006601,0.00980611258173624
1658967646846279,0.0521858548867015,-0.4005798428320744,0.9315938048371102,-0.0054557743903894,0.0023403663358049,-0.0057741098880316,-0.0050098586115531,0.0033031194839791,-0.6522666936193502,-0.0054555759272894,0.0023406106017813,-0.0057739102624223,-0.0050098502017979,0.0033030572493505,-0.6522667391265193,0.009484201230378167
1658967646862281,0.0491340505073623,-0.4018005645838101,0.9282978561074238,-0.0059477687154506,0.0024885044614891,-0.0060305403139819,-0.0050933833930151,0.0033499845434473,-0.6521533424900763,-0.0059475562039468,0.0024887681384058,-0.0060303262798247,-0.0050933759138246,0.0033499190098999,-0.6521533903832148,0.009274713907502905
1658967646878284,0.0504768444342715,-0.4007019150072479,0.9300068665598538,-0.0064457397742516,0.0026950808029935,-0.0062930908653528,-0.0051747661250885,0.003402773184978,-0.652045704643049,-0.0064455133960412,0.0026953639733624,-0.006292862565325,-0.005174759570479,0.0034027044879598,-0.6520457548053424,0.009056182251958204
